run_key,scene_id,intersection_id,algorithm,flow_multiplier,seed,matrix_kind,disturbance_kind,disturbance_begin_seconds,disturbance_end_seconds,disturbance_target,disturbance_intensity,duration_seconds,warmup_seconds,steps,steps_origin,algorithm_params,run_id,status,reason,run_dir,avg_delay,avg_delay_seconds,avg_queue_length,avg_queue_length_vehicles,avg_travel_time,avg_travel_time_seconds,co2_g,co2_g_per_completed,collision_count,completed_vehicle_count,fuel_consumption,fuel_ml,fuel_ml_per_completed,harsh_braking_count,illegal_transition_count,max_queue_length,max_queue_length_vehicles,potential_conflict_count,red_light_count,teleport_count,throughput,total_stops,unfinished_vehicle_count
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""11"",""seed"":42,""warmup_seconds"":600.0}",11,11,fixed_time,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},495ebea5dee2,completed,,F:\challenge-cup\output\runs\formal\runs\i11\fixed_time\x1\s42\495ebea5dee2,159.83449604743083,159.83449604743083,12.866,12.866,182.74565217391304,182.74565217391304,319104.16217,315.3203183498024,0,1012,139421.62,139421.62,137.76839920948615,1580,0,23.0,23.0,23,0,54,1012,1279,112
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""11"",""seed"":42,""warmup_seconds"":600.0}",11,11,fixed_time,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},63ffd6f31997,completed,,F:\challenge-cup\output\runs\formal\runs\i11\fixed_time\x1\s42\63ffd6f31997,71.65410256410256,71.65410256410256,9.586,9.586,93.84143920595534,93.84143920595534,220070.50521,182.02688602977668,0,1209,96151.66,96151.66,79.52990901571548,1910,0,21.0,21.0,34,0,40,1209,1058,83
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""11"",""seed"":42,""warmup_seconds"":600.0}",11,11,fixed_time,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},87e1868eb494,completed,,F:\challenge-cup\output\runs\formal\runs\i11\fixed_time\x1\s42\87e1868eb494,74.3029693961952,74.3029693961952,9.687999999999999,9.687999999999999,97.89545078577338,97.89545078577338,228815.09323,189.2597958891646,0,1209,99972.17,99972.17,82.68996691480562,2103,0,21.0,21.0,42,0,40,1209,1265,82
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""11"",""seed"":42,""warmup_seconds"":600.0}",11,11,classic_maxpressure,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},f14fad11968b,completed,,F:\challenge-cup\output\runs\formal\runs\i11\classic_maxpressure\x1\s42\f14fad11968b,159.83449604743083,159.83449604743083,12.866,12.866,182.74565217391304,182.74565217391304,319104.16217,315.3203183498024,0,1012,139421.62,139421.62,137.76839920948615,1580,0,23.0,23.0,23,0,54,1012,1279,112
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""11"",""seed"":42,""warmup_seconds"":600.0}",11,11,classic_maxpressure,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},0af3226cb1dc,completed,,F:\challenge-cup\output\runs\formal\runs\i11\classic_maxpressure\x1\s42\0af3226cb1dc,71.65410256410256,71.65410256410256,9.586,9.586,93.84143920595534,93.84143920595534,220070.50521,182.02688602977668,0,1209,96151.66,96151.66,79.52990901571548,1910,0,21.0,21.0,34,0,40,1209,1058,83
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""11"",""seed"":42,""warmup_seconds"":600.0}",11,11,classic_maxpressure,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},e891eaf99361,completed,,F:\challenge-cup\output\runs\formal\runs\i11\classic_maxpressure\x1\s42\e891eaf99361,74.3029693961952,74.3029693961952,9.687999999999999,9.687999999999999,97.89545078577338,97.89545078577338,228815.09323,189.2597958891646,0,1209,99972.17,99972.17,82.68996691480562,2103,0,21.0,21.0,42,0,40,1209,1265,82
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""11"",""seed"":42,""warmup_seconds"":600.0}",11,11,capacity_aware_maxpressure,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},050c8f779d46,completed,,F:\challenge-cup\output\runs\formal\runs\i11\capacity_aware_maxpressure\x1\s42\050c8f779d46,154.8874665293512,154.8874665293512,12.96,12.96,177.79279093717815,177.79279093717815,301547.43213,310.55348314109165,0,971,131750.86,131750.86,135.6857466529351,1661,0,23.0,23.0,20,0,55,971,1316,144
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""11"",""seed"":42,""warmup_seconds"":600.0}",11,11,capacity_aware_maxpressure,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},5e9f76ccaa4b,completed,,F:\challenge-cup\output\runs\formal\runs\i11\capacity_aware_maxpressure\x1\s42\5e9f76ccaa4b,82.65360641891891,82.65360641891891,9.27,9.27,104.79307432432432,104.79307432432432,237346.41238999998,200.4614969510135,0,1184,103699.9,103699.9,87.584375,2051,0,21.0,21.0,42,0,40,1184,1133,113
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""11"",""seed"":42,""warmup_seconds"":600.0}",11,11,capacity_aware_maxpressure,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},85a2b3579f8b,completed,,F:\challenge-cup\output\runs\formal\runs\i11\capacity_aware_maxpressure\x1\s42\85a2b3579f8b,74.46925297113752,74.46925297113752,9.362,9.362,98.05925297113752,98.05925297113752,225374.16595,191.31932593378608,0,1178,98468.84,98468.84,83.58984719864176,2167,0,21.0,21.0,48,0,40,1178,1175,113
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""12"",""seed"":42,""warmup_seconds"":600.0}",12,12,fixed_time,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},51faebc29f8f,completed,,F:\challenge-cup\output\runs\formal\runs\i12\fixed_time\x1\s42\51faebc29f8f,133.59601489757915,133.59601489757915,16.9,16.9,162.54525139664804,162.54525139664804,305290.87251,284.25593343575423,0,1074,133386.25,133386.25,124.1957635009311,2679,0,29.0,29.0,7,0,60,1074,1229,149
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""12"",""seed"":42,""warmup_seconds"":600.0}",12,12,fixed_time,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},43e7bc8353b1,completed,,F:\challenge-cup\output\runs\formal\runs\i12\fixed_time\x1\s42\43e7bc8353b1,116.58672493100276,116.58672493100276,16.48166666666667,16.48166666666667,144.114995400184,144.114995400184,278106.52908,255.8477728426863,0,1087,121508.86,121508.86,111.78367985280589,2689,0,29.0,29.0,11,0,60,1087,1128,149
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""12"",""seed"":42,""warmup_seconds"":600.0}",12,12,fixed_time,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},4e274a976845,completed,,F:\challenge-cup\output\runs\formal\runs\i12\fixed_time\x1\s42\4e274a976845,127.48223866790008,127.48223866790008,16.935,16.935,156.8803885291397,156.8803885291397,299199.55551,276.78034737280296,0,1081,130724.87,130724.87,120.92957446808511,2692,0,29.0,29.0,6,0,60,1081,1284,149
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""12"",""seed"":42,""warmup_seconds"":600.0}",12,12,classic_maxpressure,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},55fd33260d88,completed,,F:\challenge-cup\output\runs\formal\runs\i12\classic_maxpressure\x1\s42\55fd33260d88,133.59601489757915,133.59601489757915,16.9,16.9,162.54525139664804,162.54525139664804,305290.87251,284.25593343575423,0,1074,133386.25,133386.25,124.1957635009311,2679,0,29.0,29.0,7,0,60,1074,1229,149
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""12"",""seed"":42,""warmup_seconds"":600.0}",12,12,classic_maxpressure,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},d52db5a42e15,completed,,F:\challenge-cup\output\runs\formal\runs\i12\classic_maxpressure\x1\s42\d52db5a42e15,116.58672493100276,116.58672493100276,16.48166666666667,16.48166666666667,144.114995400184,144.114995400184,278106.52908,255.8477728426863,0,1087,121508.86,121508.86,111.78367985280589,2689,0,29.0,29.0,11,0,60,1087,1128,149
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""12"",""seed"":42,""warmup_seconds"":600.0}",12,12,classic_maxpressure,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},d4cc84d14eac,completed,,F:\challenge-cup\output\runs\formal\runs\i12\classic_maxpressure\x1\s42\d4cc84d14eac,127.48223866790008,127.48223866790008,16.935,16.935,156.8803885291397,156.8803885291397,299199.55551,276.78034737280296,0,1081,130724.87,130724.87,120.92957446808511,2692,0,29.0,29.0,6,0,60,1081,1284,149
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""12"",""seed"":42,""warmup_seconds"":600.0}",12,12,capacity_aware_maxpressure,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},ff903ac7df1f,completed,,F:\challenge-cup\output\runs\formal\runs\i12\capacity_aware_maxpressure\x1\s42\ff903ac7df1f,119.35402154398564,119.35402154398564,16.686666666666667,16.686666666666667,148.41005385996408,148.41005385996408,297548.21132999996,267.0989329712747,0,1114,130003.13,130003.13,116.69939856373429,2717,0,29.0,29.0,7,0,60,1114,1370,155
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""12"",""seed"":42,""warmup_seconds"":600.0}",12,12,capacity_aware_maxpressure,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},7c08b1c4f574,completed,,F:\challenge-cup\output\runs\formal\runs\i12\capacity_aware_maxpressure\x1\s42\7c08b1c4f574,114.2828276481149,114.2828276481149,16.57,16.57,141.99497307001795,141.99497307001795,285388.1543,256.18326238779173,0,1114,124690.14,124690.14,111.93010771992819,2686,0,29.0,29.0,7,0,60,1114,1301,155
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""12"",""seed"":42,""warmup_seconds"":600.0}",12,12,capacity_aware_maxpressure,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},0807a1f6baa9,completed,,F:\challenge-cup\output\runs\formal\runs\i12\capacity_aware_maxpressure\x1\s42\0807a1f6baa9,121.28571300448431,121.28571300448431,16.80666666666667,16.80666666666667,150.73820627802692,150.73820627802692,301801.82572,270.6742831569507,0,1115,131861.53,131861.53,118.26146188340807,2749,0,29.0,29.0,8,0,60,1115,1605,156
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""13"",""seed"":42,""warmup_seconds"":600.0}",13,13,fixed_time,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},05735853d704,completed,,F:\challenge-cup\output\runs\formal\runs\i13\fixed_time\x1\s42\05735853d704,65.74408465608467,,8.56,,133.20920634920634,,,,0,,108114.5,,,3563,0,,,8,0,14,945.0,674.0,
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""13"",""seed"":42,""warmup_seconds"":600.0}",13,13,fixed_time,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},d64f8ebcc09c,completed,,F:\challenge-cup\output\runs\formal\runs\i13\fixed_time\x1\s42\d64f8ebcc09c,41.257470899470896,,7.65,,108.33862433862434,,,,0,,91991.09,,,3634,0,,,8,0,10,945.0,506.0,
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""13"",""seed"":42,""warmup_seconds"":600.0}",13,13,fixed_time,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},5a453110944c,completed,,F:\challenge-cup\output\runs\formal\runs\i13\fixed_time\x1\s42\5a453110944c,42.28463492063492,,7.69,,110.38857142857142,,,,0,,92829.21,,,3742,0,,,5,0,10,945.0,519.0,
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""13"",""seed"":42,""warmup_seconds"":600.0}",13,13,classic_maxpressure,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},4855b8ce1d59,completed,,F:\challenge-cup\output\runs\formal\runs\i13\classic_maxpressure\x1\s42\4855b8ce1d59,65.74408465608467,,8.56,,133.20920634920634,,,,0,,108114.5,,,3563,0,,,8,0,14,945.0,674.0,
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""13"",""seed"":42,""warmup_seconds"":600.0}",13,13,classic_maxpressure,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},e5f421e7397e,completed,,F:\challenge-cup\output\runs\formal\runs\i13\classic_maxpressure\x1\s42\e5f421e7397e,41.257470899470896,,7.65,,108.33862433862434,,,,0,,91991.09,,,3634,0,,,8,0,10,945.0,506.0,
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""13"",""seed"":42,""warmup_seconds"":600.0}",13,13,classic_maxpressure,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},bc8c61b81e23,completed,,F:\challenge-cup\output\runs\formal\runs\i13\classic_maxpressure\x1\s42\bc8c61b81e23,42.28463492063492,,7.69,,110.38857142857142,,,,0,,92829.21,,,3742,0,,,5,0,10,945.0,519.0,
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""13"",""seed"":42,""warmup_seconds"":600.0}",13,13,capacity_aware_maxpressure,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},984184e40a11,completed,,F:\challenge-cup\output\runs\formal\runs\i13\capacity_aware_maxpressure\x1\s42\984184e40a11,58.96389064143007,,8.3,,126.41398527865404,,,,0,,105516.85,,,3904,0,,,7,0,13,951.0,742.0,
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""13"",""seed"":42,""warmup_seconds"":600.0}",13,13,capacity_aware_maxpressure,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},9debffb787a2,completed,,F:\challenge-cup\output\runs\formal\runs\i13\capacity_aware_maxpressure\x1\s42\9debffb787a2,37.34761303890642,,7.415,,104.40946372239748,,,,0,,91227.79,,,3956,0,,,6,0,10,951.0,558.0,
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""13"",""seed"":42,""warmup_seconds"":600.0}",13,13,capacity_aware_maxpressure,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},e7285ecaabb6,completed,,F:\challenge-cup\output\runs\formal\runs\i13\capacity_aware_maxpressure\x1\s42\e7285ecaabb6,38.869078534031416,,7.4325,,106.94366492146597,,,,0,,92871.69,,,3982,0,,,20,0,10,955.0,572.0,
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E0_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""14"",""seed"":42,""warmup_seconds"":600.0}",14,14,fixed_time,1.0,42,disturbance,construction,600.0,1200.0,-E0_0,1.0,3600.0,600.0,,none,{},325045659dea,completed,,F:\challenge-cup\output\runs\formal\runs\i14\fixed_time\x1\s42\325045659dea,77.02508064516128,77.02508064516128,4.333333333333334,4.333333333333334,90.27822580645162,90.27822580645162,124365.22667,167.15756272849464,0,744,54336.92,54336.92,73.03349462365591,146,0,11.0,11.0,21,0,2,744,1132,24
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""14"",""seed"":42,""warmup_seconds"":600.0}",14,14,fixed_time,1.0,42,disturbance,event_demand,600.0,1200.0,-E0,1.25,3600.0,600.0,,none,{},8346ff93b664,completed,,F:\challenge-cup\output\runs\formal\runs\i14\fixed_time\x1\s42\8346ff93b664,65.15380475594493,65.15380475594493,3.4666666666666663,3.4666666666666663,77.99874843554443,77.99874843554443,118345.20132,148.11664745932416,0,799,51706.7,51706.7,64.71426783479349,217,0,10.0,10.0,31,0,0,799,1171,24
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E0_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""14"",""seed"":42,""warmup_seconds"":600.0}",14,14,fixed_time,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E0_0,1.0,3600.0,600.0,,none,{},54ac98f41007,completed,,F:\challenge-cup\output\runs\formal\runs\i14\fixed_time\x1\s42\54ac98f41007,77.72425675675676,77.72425675675676,4.333333333333334,4.333333333333334,91.78378378378379,91.78378378378379,124560.47803,168.3249703108108,0,740,54422.37,54422.37,73.54374324324324,167,0,11.0,11.0,15,0,2,740,1118,24
